transcript	transcript_Chr	transcript_start	transcript_end	WormBaseGeneID	GeneName	biotype	narrow_h2	mapping	eQTL_Thresholds	eQTL_Chr	eQTL_peak	log10p	var_exp	HyperDivergent	eQTL_start	eQTL_end	eQTL_classification	cM	deQTL_count	Merged_hotspots_cM	Hotspot	Hotspot_threshold	merged_Hotspot_QTL_count
F48G7.8.1	V	627022	627685	WBGene00018619	F48G7.8	mRNA	0.0815241185903411	LOCO	5.81	V	520017	6.44708733395518	0.155701827996273	Yes	147518	1480402	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F49A5.2.1	V	16856419	16858077	WBGene00009854	clec-31	mRNA	0.517428931774791	LOCO	5.81	V	16857042	14.6377814996739	0.410506345930508	Yes	15696928	19549235	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F49A5.3.1	V	16858429	16860040	WBGene00009855	clec-22	mRNA	0.197467597516253	LOCO	5.81	V	17899335	8.93821966188631	0.212012139145144	No	16310341	18807405	Distant eQTL	33.5	9	33.5	Yes	8	9
F49A5.4b.1	V	16862012	16863890	WBGene00009856	clec-24	mRNA	0.285448448778846	LOCO	5.81	V	16862631	6.46439324983524	0.213823635507124	Yes	16706606	17837673	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F49A5.4b.1	V	16862012	16863890	WBGene00009856	clec-24	mRNA	0.285448448778846	LOCO	5.81	X	5621475	7.01861273140903	0.234408789232477	No	4909885	6474653	Distant eQTL	17	13	17	Yes	8	13
F21D9.4a.1	V	19253820	19256755	WBGene00009018	F21D9.4	mRNA	0.152899652430938	LOCO	5.81	V	18466988	6.8286304871088	0.210027556135268	No	17761935	20219957	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F21D9.5	V	19247395	19251089	WBGene00009019	F21D9.5	pseudogenic_transcript	0.375959760100653	LOCO	5.81	V	19219612	7.30876197779309	0.184534319664745	No	18024021	20377162	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F21D9.6	V	19242878	19244988	WBGene00009020	F21D9.6	pseudogenic_transcript	0.200030721707784	LOCO	5.81	V	19389368	8.212331992232	0.183517668282768	Yes	18004447	20350794	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F55C9.13.1	V	19302733	19303730	WBGene00044197	fbxb-63	mRNA	0.116079196206172	LOCO	5.81	V	4425853	6.05094731250773	0.163368346027435	No	3084358	5002789	Distant eQTL	15	6	NotAvailable	No	8	NotAvailable
F55C9.5.1	V	19290616	19293125	WBGene00010102	F55C9.5	mRNA	0.525320396630815	LOCO	5.81	V	19211361	20.0602092733987	0.572469102718833	No	17026171	20908709	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F55C9.7.1	V	19297810	19298844	WBGene00010104	fbxb-60	mRNA	0.383875747076664	LOCO	5.81	II	13325346	6.34256836762448	0.146750256695905	No	12071538	13611256	Distant eQTL	35	12	34.5_35	Yes	8	42
B0047.2	II	2043089	2044087	WBGene00015013	btb-3	pseudogenic_transcript	0.754198487228939	LOCO	5.81	II	1504903	27.0294829731866	0.56472915097353	No	764612	2628141	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
B0047.3.1	II	2044619	2045605	WBGene00015014	bath-24	mRNA	0.729773182901286	LOCO	5.81	II	1504903	15.1709440065432	0.201667302406154	No	532295	2615465	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
B0047.3.1	II	2044619	2045605	WBGene00015014	bath-24	mRNA	0.729773182901286	LOCO	5.81	II	13272193	6.18736401223431	0.0949124693417772	No	13091122	13504544	Distant eQTL	34.5	30	34.5_35	Yes	8	42
B0047.4.1	II	2046053	2046656	WBGene00015015	math-1	mRNA	0.594832048502563	LOCO	5.81	I	12296580	6.10189819302279	0.135385928643826	No	11595647	13505507	Distant eQTL	35	11	35	Yes	8	11
B0047.4.1	II	2046053	2046656	WBGene00015015	math-1	mRNA	0.594832048502563	LOCO	5.81	II	2052924	13.8344974893907	0.415705368330243	Yes	828258	2992201	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
B0047.4.1	II	2046053	2046656	WBGene00015015	math-1	mRNA	0.594832048502563	LOCO	5.81	III	12810053	6.70535303912822	0.125320116060514	No	12461544	13761640	Distant eQTL	46.5	3	NotAvailable	No	8	NotAvailable
B0047.4.1	II	2046053	2046656	WBGene00015015	math-1	mRNA	0.594832048502563	LOCO	5.81	X	5116934	5.84842485085828	0.155726694724804	No	4310591	5853094	Distant eQTL	15	21	15	Yes	8	21
F58F9.1a.2	IV	6251609	6252086	WBGene00019055	F58F9.1	mRNA	0.344128009434269	LOCO	5.81	IV	10289794	7.41822891783211	0.218467092970994	No	5905679	13798467	Distant eQTL	32	12	31.5_32	Yes	8	22
F58F9.6a.1	IV	6235935	6237608	WBGene00019059	F58F9.6	mRNA	0.206630389899383	LOCO	5.81	II	2379669	6.80660544348445	0.176502166193342	Yes	1489520	2689377	Distant eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F58F9.6a.1	IV	6235935	6237608	WBGene00019059	F58F9.6	mRNA	0.206630389899383	LOCO	5.81	IV	16437856	6.08706091324928	0.139728021302345	No	16048932	16827161	Distant eQTL	42.5	20	41.5_42_42.5	Yes	8	150
F58F9.8.1	IV	6238177	6239474	WBGene00044306	F58F9.8	mRNA	0.283103985759848	LOCO	5.81	X	7259576	7.4159278462129	0.200851490970567	No	6140144	9304729	Distant eQTL	19.5	13	19.5	Yes	8	13
C29F9.1.1	III	132418	134401	WBGene00016216	pals-22	mRNA	0.522762999697219	LOCO	5.81	III	737645	10.9612844865097	0.225497549599293	No	13028	1659468	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
C29F9.2.1	III	130947	131751	WBGene00016217	C29F9.2	mRNA	0.0341514152307062	LOCO	5.81	III	610190	6.3311557996895	0.142232080325951	No	13028	1233534	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
T17A3.2.1	III	134494	137975	WBGene00020540	pals-25	mRNA	0.415824941558895	LOCO	5.81	III	663396	11.0184613516473	0.264431008615512	No	13028	2329777	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
T05E12.6a.1	V	17085002	17089442	WBGene00011487	T05E12.6	mRNA	0.708577305737689	LOCO	5.81	V	16783043	18.6187513107729	0.546316212904421	No	15288065	19571145	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
T05E12.7a.1	V	17090379	17091714	WBGene00005444	srh-237	mRNA	0.511152985642088	LOCO	5.81	V	17001245	12.0698418703117	0.192238711333496	No	16266846	18354184	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
T05E12.7a.1	V	17090379	17091714	WBGene00005444	srh-237	mRNA	0.511152985642088	LOCO	5.81	X	11107068	7.19803200529743	0.197451199874888	No	10249386	12632890	Distant eQTL	24	16	23_23.5_24	Yes	8	33
T05E12.7c.1	V	17091202	17091614	WBGene00005444	srh-237	mRNA	0.414795437768876	LOCO	5.81	V	17075753	5.86528434418886	0.1097797981397	Yes	16790215	17945187	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK218.1.1	V	17092562	17093546	WBGene00013935	ZK218.1	mRNA	0.66560345409319	LOCO	5.81	V	16736228	9.05086820693395	0.320840443920121	Yes	16248365	18518103	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK218.1.1	V	17092562	17093546	WBGene00013935	ZK218.1	mRNA	0.66560345409319	LOCO	5.81	X	10716362	5.83194469654086	0.0552499587418361	No	10279228	11543830	Distant eQTL	23.5	8	23_23.5_24	Yes	8	33
C09E9.1d.1	IV	1274868	1277062	WBGene00007476	C09E9.1	mRNA	0.184429787907148	LOCO	5.81	IV	1269346	9.57318630174304	0.210626592059515	No	1137257	1457996	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
T10C6.10a.1	V	16036413	16038334	WBGene00011691	T10C6.10	mRNA	0.866854858948805	LOCO	5.81	I	2704709	5.84698130963601	0.00705040754728122	No	2384912	3248100	Distant eQTL	14.5	1	NotAvailable	No	8	NotAvailable
T10C6.10a.1	V	16036413	16038334	WBGene00011691	T10C6.10	mRNA	0.866854858948805	LOCO	5.81	V	15915711	17.3572101281158	0.499286696585732	Yes	13187555	16786281	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
T10C6.10b.1	V	16036438	16037553	WBGene00011691	T10C6.10	mRNA	0.914955802024153	LOCO	5.81	V	15968634	27.0688091957221	0.853707707687013	Yes	13612254	16705473	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
T10C6.16.1	V	16032471	16033005	WBGene00077607	T10C6.16	mRNA	0.673557762847752	LOCO	5.81	V	15957387	12.6449720612314	0.489157758455563	Yes	14273932	16666696	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
T10C6.9	V	16034211	16035381	WBGene00011690	T10C6.9	pseudogenic_transcript	0.377068354177361	LOCO	5.81	V	15968634	8.69849254296156	0.376286075050851	Yes	14803182	16391855	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F45D11.14.1	II	1004616	1006475	WBGene00018459	F45D11.14	mRNA	0.793682678831015	LOCO	5.81	II	921473	23.8555409968865	0.711726567806025	Yes	6368	5166879	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F45D11.15.1	II	1010444	1012282	WBGene00018460	F45D11.15	mRNA	0.932324095487964	LOCO	5.81	II	921473	22.9821447848964	0.709870429994276	Yes	6368	5697717	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F45D11.15.1	II	1010444	1012282	WBGene00018460	F45D11.15	mRNA	0.932324095487964	LOCO	5.81	V	5040761	7.8637932820119	0.236987553651967	No	4439109	11936434	Distant eQTL	16.5	6	NotAvailable	No	8	NotAvailable
F45D11.16.1	II	1016262	1018100	WBGene00018461	F45D11.16	mRNA	0.93415622976988	LOCO	5.81	II	921473	24.4651847541205	0.74225944940343	Yes	6368	5697717	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F45D11.3	II	1013620	1014864	WBGene00018450	F45D11.3	pseudogenic_transcript	0.316024005351222	LOCO	5.81	II	746106	8.82060334171087	0.152890210605641	No	6368	2445210	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F45D11.3	II	1013620	1014864	WBGene00018450	F45D11.3	pseudogenic_transcript	0.316024005351222	LOCO	5.81	X	11220406	5.92293748019009	0.186174591161329	No	10630731	12045776	Distant eQTL	24	16	23_23.5_24	Yes	8	33
F45D11.4	II	1007792	1009036	WBGene00018451	F45D11.4	pseudogenic_transcript	0.316024005351222	LOCO	5.81	II	746106	8.82060334171087	0.152890210605641	No	6368	2445210	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F45D11.4	II	1007792	1009036	WBGene00018451	F45D11.4	pseudogenic_transcript	0.316024005351222	LOCO	5.81	X	11220406	5.92293748019009	0.186174591161329	No	10630731	12045776	Distant eQTL	24	16	23_23.5_24	Yes	8	33
F45D11.5.1	II	1001702	1002609	WBGene00018452	F45D11.5	mRNA	0.562695782318874	LOCO	5.81	II	1264425	6.61259949442007	0.22603707786543	Yes	544434	2611804	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
F45D11.5.1	II	1001702	1002609	WBGene00018452	F45D11.5	mRNA	0.562695782318874	LOCO	5.81	II	5586326	6.37973169801919	0.275836295582594	No	4663369	6867872	Distant eQTL	17	4	NotAvailable	No	8	NotAvailable
K01A2.3a	II	314125	315786	WBGene00019278	K01A2.3	pseudogenic_transcript	0.40735010739882	LOCO	5.81	II	518587	7.73462550403202	0.0673071067309614	No	6368	1180779	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K01A2.3a	II	314125	315786	WBGene00019278	K01A2.3	pseudogenic_transcript	0.40735010739882	LOCO	5.81	IV	3577543	6.32611689274601	0.226883862316877	No	3283671	4009430	Distant eQTL	24.5	15	24.5	Yes	8	15
K01A2.8a.1	II	309479	310894	WBGene00019282	mps-2	mRNA	0.499962287472992	LOCO	5.81	II	6368	11.7995434992483	0.797101446377042	No	6368	3088104	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K01A2.8c.2	II	309451	312210	WBGene00019282	mps-2	mRNA	0.218013093648323	LOCO	5.81	II	273885	11.7739287866069	0.273369825446128	No	6368	1499222	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K01A2.8c.2	II	309451	312210	WBGene00019282	mps-2	mRNA	0.218013093648323	LOCO	5.81	V	13849401	7.20960082223684	0.189938775997927	No	12877067	14662450	Distant eQTL	26	9	26_26.5	Yes	8	17
C39B5.10.1	III	2239328	2239637	WBGene00016528	C39B5.10	mRNA	0.929863881983888	LOCO	5.81	I	14307332	31.9153558130119	0.797747194912627	No	4434616	15064788	Distant eQTL	47	2	NotAvailable	No	8	NotAvailable
C39B5.2.1	III	2234884	2236987	WBGene00016520	C39B5.2	mRNA	0.440738106872452	LOCO	5.81	III	2250940	17.3373035403531	0.481352539513228	Yes	760599	2718292	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
C39B5.3.1	III	2227707	2229268	WBGene00016521	fbxa-62	mRNA	0.000177963041301831	LOCO	5.81	III	2243468	9.53831092967665	0.210910967126242	Yes	1734580	2655647	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y54F10BM.9.1	III	2295328	2304927	WBGene00021863	Y54F10BM.9	mRNA	0.601462959557603	LOCO	5.81	IV	15271865	10.8574822669906	0.292949770306883	No	14376436	17231967	Distant eQTL	41	7	NotAvailable	No	8	NotAvailable
F58B6.3a.1	III	1081403	1086611	WBGene00003917	par-2	mRNA	0.0345345754025365	LOCO	5.81	IV	16660591	5.83119031382891	0.142057203833053	No	16383319	17189507	Distant eQTL	42.5	20	41.5_42_42.5	Yes	8	150
Y92C3B.3a.2	III	1078253	1080483	WBGene00004277	rab-18	mRNA	0.159653095044354	LOCO	5.81	III	925151	8.53316350766967	0.256177396796858	No	62146	2344683	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
R07C3.13a.1	II	926494	927431	WBGene00019929	R07C3.13	mRNA	0.239428379047131	LOCO	5.81	II	630902	8.39107942976559	0.119142590657885	No	133139	2319784	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
R07C3.6.1	II	923821	925196	WBGene00019922	fbxc-28	mRNA	0.151495648119712	LOCO	5.81	II	946924	6.08209084198579	0.0831739927633651	No	418906	1390887	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y50D7A.10.1	III	315460	321716	WBGene00021758	Y50D7A.10	mRNA	0.120745741878941	LOCO	5.81	III	1286178	7.71500336013379	0.149739594768566	Yes	870185	1805024	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y50D7A.3a.1	III	254535	264892	WBGene00021753	Y50D7A.3	mRNA	0.456166435819614	LOCO	5.81	III	569607	14.8417732461405	0.378402227865862	No	12249	1574164	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y50D7A.3b.1	III	254535	264882	WBGene00021753	Y50D7A.3	mRNA	0.877537130175322	LOCO	5.81	III	263030	34.257308639742	0.856305895764622	No	12249	3932873	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y50D7A.5.1	III	230429	235092	WBGene00021755	hpo-38	mRNA	0.252393470433827	LOCO	5.81	III	667460	7.1614046365196	0.164156465822672	No	12249	1010972	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y110A2AL.14.1	II	2889116	2894395	WBGene00005020	sqv-2	mRNA	0.288047023860612	LOCO	5.81	II	3439203	8.03093418060039	0.151598435897857	No	2699386	3725615	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y110A2AM.3a.1	II	2894771	2900348	WBGene00022450	ubc-26	mRNA	0.160227116894323	LOCO	5.81	II	2957766	6.04896231588527	0.131921200634618	No	2791737	3248821	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y110A2AR.2a.1	II	2906515	2913605	WBGene00006710	ubc-15	mRNA	0.956792493374961	LOCO	5.81	I	10877398	10.2059680974442	0.0635179937608392	No	7945399	12895823	Distant eQTL	27.5	1	NotAvailable	No	8	NotAvailable
Y110A2AR.2a.1	II	2906515	2913605	WBGene00006710	ubc-15	mRNA	0.956792493374961	LOCO	5.81	II	2924829	30.9588877226942	0.806161145274379	No	1341713	4548926	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y110A2AR.2a.1	II	2906515	2913605	WBGene00006710	ubc-15	mRNA	0.956792493374961	LOCO	5.81	V	7048386	6.72225329997264	0.349278108634815	No	5975017	8213263	Distant eQTL	21	11	21	Yes	8	11
Y110A2AR.2d.1	II	2901404	2913603	WBGene00006710	ubc-15	mRNA	0.359758691348319	LOCO	5.81	I	11680229	6.85388747511595	0.109939672876608	No	8183419	13192304	Distant eQTL	32	5	NotAvailable	No	8	NotAvailable
Y110A2AR.2d.1	II	2901404	2913603	WBGene00006710	ubc-15	mRNA	0.359758691348319	LOCO	5.81	II	2922515	6.2285374610519	0.0815454234968043	No	2758339	3169307	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y110A2AR.2e.1	II	2901404	2913603	WBGene00006710	ubc-15	mRNA	0.586230359186044	LOCO	5.81	II	2896492	14.5771623908289	0.458075668635089	No	1494615	11457356	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y110A2AR.2e.1	II	2901404	2913603	WBGene00006710	ubc-15	mRNA	0.586230359186044	LOCO	5.81	IV	2082426	6.42895534297079	0.137155903235699	No	1795835	2436853	Distant eQTL	16	1	NotAvailable	No	8	NotAvailable
Y110A2AR.2f.1	II	2901404	2913603	WBGene00006710	ubc-15	mRNA	0.37828526159545	LOCO	5.81	II	2991039	17.0516652925299	0.321376100520522	No	1494615	12026358	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y110A2AR.3a.1	II	2913705	2919314	WBGene00022453	ncap-1	mRNA	0.431139303571259	LOCO	5.81	II	2928827	15.9237456056065	0.403546366633077	No	1442585	12133213	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
B0432.9.1	II	282582	283694	WBGene00015190	B0432.9	mRNA	0.163325848604074	LOCO	5.81	V	20410593	6.69541469607471	0.143925100418337	No	19642003	20908709	Distant eQTL	45.5	41	44.5_45_45.5	Yes	8	74
C24H12.2	II	437810	438727	WBGene00016072	C24H12.2	pseudogenic_transcript	0.213662590777773	LOCO	5.81	II	2168140	7.38732843880954	0.13140310258236	Yes	6368	2505717	Distant eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
C24H12.2	II	437810	438727	WBGene00016072	C24H12.2	pseudogenic_transcript	0.213662590777773	LOCO	5.81	IV	16409504	6.10527420983944	0.106279145869608	No	15730464	16872436	Distant eQTL	42.5	20	41.5_42_42.5	Yes	8	150
Y46G5A.18a.1	II	12800420	12805261	WBGene00012908	Y46G5A.18	mRNA	0.58703798611665	LOCO	5.81	II	12801660	17.8324138994677	0.425267921338531	No	11980242	13283580	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y46G5A.18b.1	II	12802124	12805215	WBGene00012908	Y46G5A.18	mRNA	0.243879937480367	LOCO	5.81	II	12796937	10.8312403689566	0.263122356805928	No	11958857	13471137	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y46G5A.19a.1	II	12806899	12810872	WBGene00012909	spds-1	mRNA	0.131206420466295	LOCO	5.81	II	12565717	5.9581140785799	0.129972038845372	No	12330916	13112888	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y46G5A.19b.1	II	12806907	12810795	WBGene00012909	spds-1	mRNA	0.105535966929267	LOCO	5.81	II	12818134	11.0265516260135	0.237747073459916	No	12339402	13338466	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y46G5A.20.1	II	12811009	12811934	WBGene00012910	Y46G5A.20	mRNA	0.685523784295154	LOCO	5.81	II	12807953	15.4349045870205	0.430210604434452	No	12055012	13507648	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K07E8.3.1	II	658669	659846	WBGene00019495	sdz-24	mRNA	0.297327855650848	LOCO	5.81	II	652719	11.1090672959486	0.561696227604674	No	6368	1594910	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K07E8.3.2	II	658669	659831	WBGene00019495	sdz-24	mRNA	0.19767745455811	LOCO	5.81	II	814142	11.9993620558857	0.282172516413978	No	6368	2622650	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K07E8.7a.1	II	640991	650367	WBGene00019498	K07E8.7	mRNA	0.631168726577176	LOCO	5.81	II	648544	16.7338553591412	0.43708096495033	No	6368	1594910	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K07E8.7b.1	II	641007	650367	WBGene00019498	K07E8.7	mRNA	0.951549046104659	LOCO	5.81	II	648544	37.271656771057	0.901629730682369	No	6368	3744501	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
T04B8.6	II	614257	614516	WBGene00268209	T04B8.6	pseudogenic_transcript	0.180253988739524	LOCO	5.81	II	637302	6.68810422198655	0.211571012647352	No	7346	922158	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
W04H10.6a.1	II	607724	608441	WBGene00206417	W04H10.6	mRNA	0.392143237754175	LOCO	5.81	II	13268300	6.40482024501405	0.113732702124779	No	12981197	13495889	Distant eQTL	34.5	30	34.5_35	Yes	8	42
T06A10.107.1	IV	16867523	16867807	WBGene00235300	T06A10.107	mRNA	0.145852108721644	LOCO	5.81	IV	16996837	6.81967624179232	0.122550932692154	No	16060309	17278552	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
T06A10.2.1	IV	16895588	16896169	WBGene00020285	T06A10.2	mRNA	0.881910292905885	LOCO	5.81	IV	16847755	16.2257203187569	0.284691178352279	No	13794903	17489019	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
T06A10.3a.1	IV	16865840	16866504	WBGene00020286	gtsf-1	mRNA	0.188853795869507	LOCO	5.81	IV	15705753	7.72499979007265	0.217829234850915	No	14874062	17489019	Distant eQTL	42	109	41.5_42_42.5	Yes	8	150
Y67D2.3.1	III	1540493	1543448	WBGene00022053	cisd-3.2	mRNA	0.244024788012593	LOCO	5.81	III	1532201	6.27536618985331	0.139389425771442	No	1009372	1916450	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y67D2.4a.1	III	1533774	1538198	WBGene00022054	mtg-1	mRNA	0.353144856326116	LOCO	5.81	III	1471997	11.5076307917721	0.245988326167466	No	12249	2330097	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
