ens_gene	strain	covered_length	Chr	start	end	ext_gene	perc
WBGene00000208	JU778	9422	II	15039404	15048904	trip-4	99.178947368421
WBGene00000208	JU782	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	JU792	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	JU830	9105	II	15039404	15048904	trip-4	95.8421052631579
WBGene00000208	JU847	8690	II	15039404	15048904	trip-4	91.4736842105263
WBGene00000208	KR314	9308	II	15039404	15048904	trip-4	97.978947368421
WBGene00000208	LKC34	8804	II	15039404	15048904	trip-4	92.6736842105263
WBGene00000208	MY10	9417	II	15039404	15048904	trip-4	99.1263157894737
WBGene00000208	MY16	9099	II	15039404	15048904	trip-4	95.7789473684211
WBGene00000208	MY18	9379	II	15039404	15048904	trip-4	98.7263157894737
WBGene00000208	MY1	9135	II	15039404	15048904	trip-4	96.1578947368421
WBGene00000208	MY2147	9395	II	15039404	15048904	trip-4	98.8947368421053
WBGene00000208	MY2212	9455	II	15039404	15048904	trip-4	99.5263157894737
WBGene00000208	MY23	9103	II	15039404	15048904	trip-4	95.821052631579
WBGene00000208	MY2453	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	MY2530	9363	II	15039404	15048904	trip-4	98.5578947368421
WBGene00000208	MY2535	9469	II	15039404	15048904	trip-4	99.6736842105263
WBGene00000208	MY2573	9392	II	15039404	15048904	trip-4	98.8631578947368
WBGene00000208	MY2585	9320	II	15039404	15048904	trip-4	98.1052631578947
WBGene00000208	MY2693	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	MY2713	9496	II	15039404	15048904	trip-4	99.9578947368421
WBGene00000208	MY2741	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	MY518	9499	II	15039404	15048904	trip-4	99.9894736842105
WBGene00000208	MY679	9426	II	15039404	15048904	trip-4	99.2210526315789
WBGene00000208	MY772	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	MY795	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	MY920	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	N2	8860	II	15039404	15048904	trip-4	93.2631578947368
WBGene00000208	NIC1049	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC1107	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC1119	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC166	8673	II	15039404	15048904	trip-4	91.2947368421053
WBGene00000208	NIC1698	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC1700	9498	II	15039404	15048904	trip-4	99.978947368421
WBGene00000208	NIC1772	9497	II	15039404	15048904	trip-4	99.9684210526316
WBGene00000208	NIC1773	9401	II	15039404	15048904	trip-4	98.9578947368421
WBGene00000208	NIC1775	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC1779	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC1780	9500	II	15039404	15048904	trip-4	100
WBGene00000208	NIC1782	9476	II	15039404	15048904	trip-4	99.7473684210526
WBGene00000208	NIC1783	9481	II	15039404	15048904	trip-4	99.8
WBGene00000208	NIC1785	9476	II	15039404	15048904	trip-4	99.7473684210526
WBGene00000208	NIC1786	9481	II	15039404	15048904	trip-4	99.8
WBGene00000208	NIC1787	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC1788	9479	II	15039404	15048904	trip-4	99.7789473684211
WBGene00000208	NIC1789	9343	II	15039404	15048904	trip-4	98.3473684210526
WBGene00000208	NIC1790	9484	II	15039404	15048904	trip-4	99.8315789473684
WBGene00000208	NIC1791	9478	II	15039404	15048904	trip-4	99.7684210526316
WBGene00000208	NIC1792	9455	II	15039404	15048904	trip-4	99.5263157894737
WBGene00000208	NIC1794	9482	II	15039404	15048904	trip-4	99.8105263157895
WBGene00000208	NIC1796	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC1798	9483	II	15039404	15048904	trip-4	99.821052631579
WBGene00000208	NIC1799	9482	II	15039404	15048904	trip-4	99.8105263157895
WBGene00000208	NIC1801	8251	II	15039404	15048904	trip-4	86.8526315789474
WBGene00000208	NIC1802	8192	II	15039404	15048904	trip-4	86.2315789473684
WBGene00000208	NIC1805	9494	II	15039404	15048904	trip-4	99.9368421052632
WBGene00000208	NIC1806	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC1808	9500	II	15039404	15048904	trip-4	100
WBGene00000208	NIC1809	9493	II	15039404	15048904	trip-4	99.9263157894737
WBGene00000208	NIC1810	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC1811	9493	II	15039404	15048904	trip-4	99.9263157894737
WBGene00000208	NIC1812	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC1832	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC195	8636	II	15039404	15048904	trip-4	90.9052631578947
WBGene00000208	NIC199	9070	II	15039404	15048904	trip-4	95.4736842105263
WBGene00000208	NIC1	8742	II	15039404	15048904	trip-4	92.021052631579
WBGene00000208	NIC2021	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC2076	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC207	9314	II	15039404	15048904	trip-4	98.0421052631579
WBGene00000208	NIC231	9260	II	15039404	15048904	trip-4	97.4736842105263
WBGene00000208	NIC236	8648	II	15039404	15048904	trip-4	91.0315789473684
WBGene00000208	NIC242	9062	II	15039404	15048904	trip-4	95.3894736842105
WBGene00000208	NIC251	9466	II	15039404	15048904	trip-4	99.6421052631579
WBGene00000208	NIC252	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC255	9413	II	15039404	15048904	trip-4	99.0842105263158
WBGene00000208	NIC256	9300	II	15039404	15048904	trip-4	97.8947368421053
WBGene00000208	NIC258	9377	II	15039404	15048904	trip-4	98.7052631578947
WBGene00000208	NIC259	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC260	9481	II	15039404	15048904	trip-4	99.8
WBGene00000208	NIC261	9480	II	15039404	15048904	trip-4	99.7894736842105
WBGene00000208	NIC262	9146	II	15039404	15048904	trip-4	96.2736842105263
WBGene00000208	NIC265	9482	II	15039404	15048904	trip-4	99.8105263157895
WBGene00000208	NIC266	9217	II	15039404	15048904	trip-4	97.021052631579
WBGene00000208	NIC267	9334	II	15039404	15048904	trip-4	98.2526315789474
WBGene00000208	NIC268	9295	II	15039404	15048904	trip-4	97.8421052631579
WBGene00000208	NIC269	9488	II	15039404	15048904	trip-4	99.8736842105263
WBGene00000208	NIC271	9210	II	15039404	15048904	trip-4	96.9473684210526
WBGene00000208	NIC272	9441	II	15039404	15048904	trip-4	99.378947368421
WBGene00000208	NIC274	9479	II	15039404	15048904	trip-4	99.7789473684211
WBGene00000208	NIC275	9345	II	15039404	15048904	trip-4	98.3684210526316
WBGene00000208	NIC276	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC277	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC2	8936	II	15039404	15048904	trip-4	94.0631578947368
WBGene00000208	NIC3	9056	II	15039404	15048904	trip-4	95.3263157894737
WBGene00000208	NIC501	9478	II	15039404	15048904	trip-4	99.7684210526316
WBGene00000208	NIC511	9500	II	15039404	15048904	trip-4	100
WBGene00000208	NIC513	9500	II	15039404	15048904	trip-4	100
WBGene00000208	NIC514	9490	II	15039404	15048904	trip-4	99.8947368421053
WBGene00000208	NIC515	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC522	9469	II	15039404	15048904	trip-4	99.6736842105263
WBGene00000208	NIC523	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC526	9408	II	15039404	15048904	trip-4	99.0315789473684
WBGene00000208	NIC527	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC528	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	NIC529	9492	II	15039404	15048904	trip-4	99.9157894736842
WBGene00000208	PB303	9460	II	15039404	15048904	trip-4	99.578947368421
WBGene00000208	PS2025	9499	II	15039404	15048904	trip-4	99.9894736842105
WBGene00000208	PX179	9198	II	15039404	15048904	trip-4	96.821052631579
WBGene00000208	QG2075	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2811	9500	II	15039404	15048904	trip-4	100
WBGene00000208	QG2813	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2818	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2823	9494	II	15039404	15048904	trip-4	99.9368421052632
WBGene00000208	QG2824	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2825	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2827	9498	II	15039404	15048904	trip-4	99.978947368421
WBGene00000208	QG2828	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2832	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2835	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2836	9477	II	15039404	15048904	trip-4	99.7578947368421
WBGene00000208	QG2837	9500	II	15039404	15048904	trip-4	100
WBGene00000208	QG2838	9492	II	15039404	15048904	trip-4	99.9157894736842
WBGene00000208	QG2841	9478	II	15039404	15048904	trip-4	99.7684210526316
WBGene00000208	QG2843	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2846	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2850	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2854	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2855	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2857	9494	II	15039404	15048904	trip-4	99.9368421052632
WBGene00000208	QG2873	9497	II	15039404	15048904	trip-4	99.9684210526316
WBGene00000208	QG2874	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2875	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG2877	9493	II	15039404	15048904	trip-4	99.9263157894737
WBGene00000208	QG2932	9491	II	15039404	15048904	trip-4	99.9052631578947
WBGene00000208	QG4003	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4004	9500	II	15039404	15048904	trip-4	100
WBGene00000208	QG4006	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4008	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4010	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4012	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4015	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4017	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4018	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4021	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4080	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4103	9477	II	15039404	15048904	trip-4	99.7578947368421
WBGene00000208	QG4135	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4138	9498	II	15039404	15048904	trip-4	99.978947368421
WBGene00000208	QG4147	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4151	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4193	9488	II	15039404	15048904	trip-4	99.8736842105263
WBGene00000208	QG4226	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	QG4228	9500	II	15039404	15048904	trip-4	100
WBGene00000208	QG536	9246	II	15039404	15048904	trip-4	97.3263157894737
WBGene00000208	QG556	9111	II	15039404	15048904	trip-4	95.9052631578947
WBGene00000208	QG557	8905	II	15039404	15048904	trip-4	93.7368421052632
WBGene00000208	QW947	9475	II	15039404	15048904	trip-4	99.7368421052632
WBGene00000208	QX1211	9303	II	15039404	15048904	trip-4	97.9263157894737
WBGene00000208	QX1212	9495	II	15039404	15048904	trip-4	99.9473684210526
WBGene00000208	QX1233	9238	II	15039404	15048904	trip-4	97.2421052631579
WBGene00000208	QX1791	9401	II	15039404	15048904	trip-4	98.9578947368421
WBGene00000208	QX1792	9351	II	15039404	15048904	trip-4	98.4315789473684
WBGene00000208	QX1793	9475	II	15039404	15048904	trip-4	99.7368421052632
WBGene00000208	QX1794	9493	II	15039404	15048904	trip-4	99.9263157894737
WBGene00000208	RC301	8736	II	15039404	15048904	trip-4	91.9578947368421
WBGene00000208	TWN2530	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	TWN2542	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	WN2001	9331	II	15039404	15048904	trip-4	98.2210526315789
WBGene00000208	WN2002	9443	II	15039404	15048904	trip-4	99.4
WBGene00000208	WN2033	9492	II	15039404	15048904	trip-4	99.9157894736842
WBGene00000208	WN2050	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	WN2063	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	WN2064	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	WN2066	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	WN2068	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	WN2069	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	WN2082	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	WN2086	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	WN2107	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	WN2117	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	XZ1513	9473	II	15039404	15048904	trip-4	99.7157894736842
WBGene00000208	XZ1514	8557	II	15039404	15048904	trip-4	90.0736842105263
WBGene00000208	XZ1515	9460	II	15039404	15048904	trip-4	99.578947368421
WBGene00000208	XZ1516	9034	II	15039404	15048904	trip-4	95.0947368421053
WBGene00000208	XZ1672	9438	II	15039404	15048904	trip-4	99.3473684210526
WBGene00000208	XZ1734	9394	II	15039404	15048904	trip-4	98.8842105263158
WBGene00000208	XZ1735	9501	II	15039404	15048904	trip-4	100.010526315789
WBGene00000208	XZ1756	9313	II	15039404	15048904	trip-4	98.0315789473684
WBGene00000208	XZ2018	8946	II	15039404	15048904	trip-4	94.1684210526316
WBGene00000208	XZ2019	9106	II	15039404	15048904	trip-4	95.8526315789474
WBGene00000208	XZ2020	9129	II	15039404	15048904	trip-4	96.0947368421053
WBGene00000208	XZ2211	9494	II	15039404	15048904	trip-4	99.9368421052632
WBGene00001546	AB1	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	BRC20067	4889	II	2659664	2664686	gcy-21	97.3516527279968
WBGene00001546	BRC20263	4936	II	2659664	2664686	gcy-21	98.2875348466746
WBGene00001546	CB4852	4983	II	2659664	2664686	gcy-21	99.2234169653525
WBGene00001546	CB4854	5022	II	2659664	2664686	gcy-21	100
WBGene00001546	CB4856	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	CB4932	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	CX11254	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	CX11262	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	CX11264	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	CX11271	5009	II	2659664	2664686	gcy-21	99.7411389884508
WBGene00001546	CX11276	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	CX11285	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	CX11292	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	CX11307	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	CX11314	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	CX11315	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	DL200	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	DL226	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	DL238	5022	II	2659664	2664686	gcy-21	100
WBGene00001546	ECA1069	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1074	5001	II	2659664	2664686	gcy-21	99.5818399044205
WBGene00001546	ECA1185	5012	II	2659664	2664686	gcy-21	99.8008761449622
WBGene00001546	ECA1186	4958	II	2659664	2664686	gcy-21	98.7256073277579
WBGene00001546	ECA1187	4983	II	2659664	2664686	gcy-21	99.2234169653525
WBGene00001546	ECA1191	5000	II	2659664	2664686	gcy-21	99.5619275189168
WBGene00001546	ECA1192	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1193	4981	II	2659664	2664686	gcy-21	99.1835921943449
WBGene00001546	ECA1194	4941	II	2659664	2664686	gcy-21	98.3870967741936
WBGene00001546	ECA1195	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1196	4987	II	2659664	2664686	gcy-21	99.3030665073676
WBGene00001546	ECA1200	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1202	5020	II	2659664	2664686	gcy-21	99.9601752289924
WBGene00001546	ECA1206	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1208	4985	II	2659664	2664686	gcy-21	99.26324173636
WBGene00001546	ECA1212	5019	II	2659664	2664686	gcy-21	99.9402628434887
WBGene00001546	ECA1216	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1223	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1225	5001	II	2659664	2664686	gcy-21	99.5818399044205
WBGene00001546	ECA1228	4932	II	2659664	2664686	gcy-21	98.2078853046595
WBGene00001546	ECA1229	4864	II	2659664	2664686	gcy-21	96.8538430904022
WBGene00001546	ECA1232	4904	II	2659664	2664686	gcy-21	97.6503385105536
WBGene00001546	ECA1237	5015	II	2659664	2664686	gcy-21	99.8606133014735
WBGene00001546	ECA1238	5009	II	2659664	2664686	gcy-21	99.7411389884508
WBGene00001546	ECA1240	4982	II	2659664	2664686	gcy-21	99.2035045798487
WBGene00001546	ECA1242	4958	II	2659664	2664686	gcy-21	98.7256073277579
WBGene00001546	ECA1243	4982	II	2659664	2664686	gcy-21	99.2035045798487
WBGene00001546	ECA1247	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1251	4963	II	2659664	2664686	gcy-21	98.8251692552768
WBGene00001546	ECA1252	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1253	5003	II	2659664	2664686	gcy-21	99.6216646754281
WBGene00001546	ECA1255	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1257	4967	II	2659664	2664686	gcy-21	98.9048187972919
WBGene00001546	ECA1260	4903	II	2659664	2664686	gcy-21	97.6304261250498
WBGene00001546	ECA1261	4934	II	2659664	2664686	gcy-21	98.2477100756671
WBGene00001546	ECA1269	4883	II	2659664	2664686	gcy-21	97.2321784149741
WBGene00001546	ECA1271	4940	II	2659664	2664686	gcy-21	98.3671843886898
WBGene00001546	ECA1276	4983	II	2659664	2664686	gcy-21	99.2234169653525
WBGene00001546	ECA1278	4981	II	2659664	2664686	gcy-21	99.1835921943449
WBGene00001546	ECA1281	5013	II	2659664	2664686	gcy-21	99.820788530466
WBGene00001546	ECA1283	5013	II	2659664	2664686	gcy-21	99.820788530466
WBGene00001546	ECA1284	5016	II	2659664	2664686	gcy-21	99.8805256869773
WBGene00001546	ECA1286	5022	II	2659664	2664686	gcy-21	100
WBGene00001546	ECA1287	4982	II	2659664	2664686	gcy-21	99.2035045798487
WBGene00001546	ECA1288	4978	II	2659664	2664686	gcy-21	99.1238550378335
WBGene00001546	ECA1289	5022	II	2659664	2664686	gcy-21	100
WBGene00001546	ECA1293	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1298	5020	II	2659664	2664686	gcy-21	99.9601752289924
WBGene00001546	ECA1316	5003	II	2659664	2664686	gcy-21	99.6216646754281
WBGene00001546	ECA1409	5004	II	2659664	2664686	gcy-21	99.6415770609319
WBGene00001546	ECA1413	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1493	5019	II	2659664	2664686	gcy-21	99.9402628434887
WBGene00001546	ECA1693	4977	II	2659664	2664686	gcy-21	99.1039426523297
WBGene00001546	ECA1713	4980	II	2659664	2664686	gcy-21	99.1636798088411
WBGene00001546	ECA1717	4957	II	2659664	2664686	gcy-21	98.7056949422541
WBGene00001546	ECA1725	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1751	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1757	5023	II	2659664	2664686	gcy-21	100.019912385504
WBGene00001546	ECA1761	4933	II	2659664	2664686	gcy-21	98.2277976901633
WBGene00001546	ECA1769	5023	II	2659664	2664686	gcy-21	100.019912385504
