CHROM	marker	POS	strain	value	allele	mapping	transcript	GeneName	top_marker	top_marker_allele	fine_4464670
I	I:4432027	4432027	ECA372	0.0774505154277112	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ECA592	-0.180319452978847	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ECA594	-0.996896872272783	ALT	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ECA703	-1	ALT	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	ECA705	-0.0863747056796964	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ECA710	-0.314909786209002	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ECA738	0.0797298683730936	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ECA743	-0.0666937896293666	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ECA745	-0.850782587247487	ALT	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	ECA777	0.0652957400121995	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ECA812	-1	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ECA923	0.214240697580926	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ED3005	-0.0156892937452674	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ED3012	-0.479483790321307	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ED3017	-0.375609728502247	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ED3040	-1	ALT	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ED3048	-0.181143058685254	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ED3049	-0.597932012481048	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ED3052	-0.194882388808577	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ED3073	-0.377213001275498	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	ED3077	-0.313247799392156	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	EG4347	-0.208103918573749	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	EG4724	0.00493163523216451	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	EG4946	-0.650597781634406	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	GXW1	0.0547367545893697	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JT11398	-0.513587251722312	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1088	0.0936741862726489	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1172	-0.329187007100538	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1200	-0.0697978497897994	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1212	-0.821173938141358	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1213	0.614913420558689	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1242	0.0292607123292534	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1246	0.136100371312867	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1395	-0.0429760735129872	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1409	-0.277959787073394	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1440	-0.229344934736433	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1491	-0.221022656396974	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1530	-0.66997231419729	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1543	0.0736117853116342	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1568	-0.560076023869594	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1581	-1	ALT	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1586	0.0302638882982077	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1652	-0.822906996903204	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1666	-0.18146455944028	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1792	0.342323906856903	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1793	-0.646954182486333	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1808	0.00276245453202497	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU1896	-0.308808212674411	REF	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	JU1934	-0.219901670168608	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2001	-0.43151251578361	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2007	-0.903568412081277	REF	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	JU2016	0.0671359307617762	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2017	-0.12370469913013	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2106	-0.561030559268758	REF	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	JU2131	0.274018900703557	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2141	-0.312390614050353	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2234	-0.00235653649760584	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2250	-0.0350071185539023	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2257	-0.4536928880921	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2464	-0.0080413774765858	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2466	-0.365217789061208	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2478	-0.148303827308352	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2513	-0.558112787559855	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2519	-0.227098930745182	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2522	-0.282966242711165	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2526	-0.23780744039464	ALT	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2534	-0.0143386327214277	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2565	-0.110987376726642	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2566	-0.392192351525875	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2570	-0.182144107566262	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2572	-0.0399765372888546	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2575	-0.35478405854507	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2576	-0.262954372897726	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2578	-0.259208151841381	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2581	-0.411433468232512	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2586	-0.146558433341887	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2592	-0.406525178033691	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2600	-0.179004056109561	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2610	-0.162356091352265	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2619	-1	ALT	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2811	-0.153095609268271	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2838	-0.240028759266485	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2841	-0.24253011702433	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2853	0.029380021482311	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2862	-0.323963073128262	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2866	-0.225169647221949	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2879	-0.273849539481348	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2906	-0.238687226450551	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU2907	-0.0948262476620221	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU310	-0.330290661919039	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU311	-0.543207083898617	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU3128	-0.250123675441879	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU3132	-0.0797031175435105	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU3134	-0.359222183035146	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU3140	0.0678720993120369	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU3144	-0.28917349189262	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU323	-0.0636757234893688	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU346	-0.0917205094354567	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU360	-0.629970151353344	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU367	-0.377747113932681	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU394	-0.506543196720209	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU397	-0.629600075128778	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU406	-0.685854257274756	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU440	-0.407209785803695	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU642	-0.431927379816468	REF	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	JU774	0.0696603385847003	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU775	-0.297196048659172	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU778	-0.574437022733725	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU782	-0.349243878330291	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU792	-0.435966873380548	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU830	-0.201313832737355	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	JU847	-0.278842748653908	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	KR314	-0.454152129749021	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	LKC34	-0.0926372673896808	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY1	-0.605731351568049	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY10	0.17064990243676	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY16	0.0965031564205996	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY18	1.74600671927843	REF	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	MY2147	-0.34997645464314	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY2212	-0.360708993414847	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY23	-0.559512914314386	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY2573	-0.39654498278013	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY2585	-0.133362438885069	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY2713	-0.963393825385247	ALT	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY518	-0.420081648106944	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY772	0.221948088066418	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY795	-0.172566730170539	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	MY920	-0.272991527965855	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	N2	-0.236074142895716	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC1	-0.175091477793415	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC166	-0.297162470734134	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC199	-0.223314268285749	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC2	-0.203920151645136	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC207	-0.450106481324143	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC231	0.0573778620668997	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC236	-0.581306013299022	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC242	-0.152941512029724	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC251	-0.723057243665015	ALT	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	NIC252	-0.0266549254979175	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC255	-0.361781035032904	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC256	-0.53660565825467	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC258	0.499247942010215	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC259	-0.997035466308773	ALT	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC260	-0.189992341224236	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC261	-0.358805078582059	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC265	-0.486404140454235	REF	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	NIC266	-0.56716636429971	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC267	0.0286914570595997	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC268	-0.475374072374348	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC271	-0.522437257309551	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC274	-0.345521883962601	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC275	-0.0754140642120193	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC276	-0.439294355633736	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC277	-0.585693417571675	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC3	-0.387551438189991	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC501	-0.5009444154634	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC511	-0.222556016723052	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC513	0.615989863917983	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC514	-0.338445049746802	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC515	-0.0878177293958025	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC523	-0.100696241071118	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC526	-0.358730541859768	REF	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	NIC527	0.0929050828425246	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	NIC528	-0.718808047183617	REF	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	NIC529	-0.278269652750352	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	PB306	-0.0897727047158827	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	PS2025	0.00265353394546717	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	PX179	-0.0807449815093297	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	QG2075	0.362235211419025	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	QG556	-0.133517832772577	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	QW947	-0.715138501126219	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	QX1212	-0.0733976496247689	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	QX1233	-0.670565385447288	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	QX1791	1.15214248211892	REF	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4432027	4432027	QX1792	0.19632622688914	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	QX1793	0.216930662691035	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	QX1794	0.0942194236490865	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	RC301	-0.0149720796282757	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	WN2050	-0.0710544273213173	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	XZ1513	-0.598776177276021	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	XZ1515	0.530994433996778	REF	LOCO	C41D11.1b.1	eri-6	4464670	REF	No
I	I:4432027	4432027	XZ1516	-0.468651038081813	ALT	LOCO	C41D11.1b.1	eri-6	4464670	ALT	No
I	I:4502140	4502140	AB1	-1	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	BRC20067	-0.380713007401657	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	BRC20263	-0.735377817837586	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CB4852	-0.600053798805348	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CB4855	-0.672556021535048	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CB4856	-1	ALT	LOCO	C41D11.1b.2	eri-6	4464670	ALT	No
I	I:4502140	4502140	CB4857	-0.503803625354401	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CB4858	-0.674349027137656	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CX11254	-0.748976429559748	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CX11262	-0.571901825669157	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CX11264	-0.182584135792449	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CX11271	-0.40681628704219	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CX11276	-0.820530866114182	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CX11285	-0.271821679977021	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CX11292	-0.757258175806152	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CX11307	-0.681663185100317	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CX11314	-0.880539549082253	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	CX11315	-0.812248363409202	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	DL200	-0.848996249672063	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	DL226	-1	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	DL238	-0.963443943531289	ALT	LOCO	C41D11.1b.2	eri-6	4464670	ALT	No
I	I:4502140	4502140	ECA189	-0.880072128178124	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA348	-0.471420853006404	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA349	-0.736715201950737	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA363	-1	ALT	LOCO	C41D11.1b.2	eri-6	4464670	ALT	No
I	I:4502140	4502140	ECA372	-0.735033922731267	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA592	-0.894165482152913	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA594	-0.924087442724586	ALT	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA703	-0.89346086544653	ALT	LOCO	C41D11.1b.2	eri-6	4464670	ALT	No
I	I:4502140	4502140	ECA705	-0.883619983790453	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA710	-0.993671234630948	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA738	-0.513207005374742	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA743	-0.789872503772721	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA745	-0.913007471410143	ALT	LOCO	C41D11.1b.2	eri-6	4464670	ALT	No
I	I:4502140	4502140	ECA777	-0.8840013864757	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA812	-1	ALT	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ECA923	-0.367672048717621	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ED3005	-0.844554302902285	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ED3012	-0.648028704496262	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ED3017	-0.932835602816494	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ED3040	-1	ALT	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ED3048	-0.833881675674888	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ED3049	-0.49390924827143	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ED3052	-0.401877778315778	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ED3073	-0.613676691310133	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	ED3077	-0.455827729064327	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	EG4347	-0.591178931284703	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	EG4724	-0.629122769683453	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	EG4946	-1	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	GXW1	-0.792108499617432	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	JT11398	0.0339741173077782	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	JU1088	-0.941246484596586	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	JU1172	-0.266735485674458	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	JU1200	-0.766525259457132	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	JU1212	-0.893193174382058	ALT	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	JU1213	-0.784173075404568	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	JU1242	-0.725745511262384	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	JU1246	-0.578399570662973	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
I	I:4502140	4502140	JU1395	-1	REF	LOCO	C41D11.1b.2	eri-6	4464670	REF	No
